Machine_ID,RPM,Temperature_C,Vibration_mm_s,Oil_Quality_Index,Pressure_bar,Shaft_Misalignment_deg,Noise_dB,Load_%,Ambient_Temp_C,Humidity_%,Power_kW,Maintenance_Score,Operating_Hours,Fault
M2,1458,89.4849923,1.487985705,89.69009281,5.739675468,0.719696975,69.8617224,67.9416014,19.87138303,45.75356725,41.59311554,6,4144,0
M3,1366,71.40231354,1.860094829,44.42510959,7.571995317,0.571532273,62.32125619,56.35529146,14.67567361,49.60613233,49.95819606,9,3533,1
M3,1707,61.73952314,1.517731103,110.6310448,2.750567546,0.512901195,63.0456776,60.71734161,31.10902342,47.91497436,54.87918446,3,6811,0
M5,1378,70.86534839,2.252982777,84.42919911,5.608735589,0.681308831,62.86222653,78.0965753,23.00114744,38.28189536,52.92476747,9,7484,0
M5,1865,77.60280507,1.635863899,68.35251289,4.442869427,0.51445041,61.98523335,72.30711749,25.78572892,38.53368226,50.28353324,8,977,0
M2,1635,65.36241074,3.082528034,82.35691878,4.413584851,0.911562235,64.65832983,71.01788334,24.98880942,63.49108558,52.39423787,7,1191,0
M4,1402,65.42849085,2.595274297,82.64284734,4.380227872,0.212317767,61.97686841,73.06347534,19.66283034,49.49889068,49.86392934,8,3159,0
M2,1931,78.43787882,2.106287015,69.99726925,4.091230329,0.39696582,58.43661415,70.92627588,18.70467544,30.78176344,42.85137878,10,7107,0
M5,1378,74.51347648,2.513493132,82.96875001,6.684524835,0.474696221,56.02005545,82.42862563,19.97342437,40.99988164,42.89553007,6,5362,0
M5,1648,75.32796995,2.552950212,70.88791569,5.842297327,0.587890538,58.75513172,71.23429182,21.38415781,36.64856861,48.98415736,3,7613,0
M1,1559,67.41504665,1.718026256,73.93457011,5.023195979,0.753592097,61.57064748,55.41786886,26.83303124,38.64665766,49.19673357,7,1774,0
M5,1760,72.69599286,1.591891378,69.70581296,6.351015752,0.495120287,58.41958519,86.30129965,21.02141168,27.70504842,54.25491339,4,9900,0
M1,1812,65.75766856,2.039071531,58.50993065,3.487471035,0.21555407,61.57169342,73.70340267,33.73245316,35.88076766,53.78652112,10,2926,0
M4,1506,83.90198411,2.430818062,82.18754705,3.669294869,0.668502779,62.19575067,64.10746269,30.13575518,58.11555773,53.02566508,5,9509,0
M2,1349,85.35249335,2.069530199,88.77949155,2.822032268,0.650991753,64.16589716,57.46598282,29.04179775,45.79076301,48.59858643,8,3152,0
M2,1591,56.53812138,1.211501759,87.72325394,4.30058546,0.111628268,66.41397484,73.95914221,24.40170549,15.08838592,43.09673915,7,413,0
M1,1364,65.7048914,1.598587778,92.29887879,5.161698527,0.499239173,60.39003709,68.82827995,32.57140368,52.16723492,52.06035569,7,9021,0
M2,1902,60.03470745,1.963013568,84.86510315,5.102858578,0.181971634,53.46111717,85.74146786,23.90997184,50.89629523,52.62584657,8,483,0
M5,1527,68.49976066,1.962167198,72.00911753,5.149341911,0.36706978,58.27447952,66.54092719,24.84369293,36.40714696,38.05734269,10,5984,0
M3,1426,74.1656203,2.986271088,92.59495797,3.588943169,0.319438215,60.22031284,61.6261921,25.8498727,47.17263544,45.82830907,3,1912,1
M1,1536,60.5035478,1.307006029,59.6372369,5.803154743,0.66185294,50.82115622,78.95796218,28.5091152,31.40600789,46.54472811,3,2424,0
M2,1230,65.78140187,2.252794621,66.48992926,5.239627518,0.523366035,66.9433226,79.25281893,28.1845404,35.29744284,50.59175101,2,5348,0
M1,1305,64.96042628,2.744556554,65.53699893,5.733054281,0.2428818,60.71188956,71.68651368,22.62437361,54.98546361,45.98319784,1,3529,1
M1,1740,77.07267329,3.135724873,96.20084089,3.107237822,0.676013193,61.90676417,76.76357048,22.3350314,37.2826996,49.80932716,10,3391,0
M3,1368,75.69344337,1.797801288,94.14182771,5.311490859,0.213238835,66.82763231,69.62312879,28.19951479,21.30268338,48.9473253,6,7273,0
M5,1290,67.78262447,2.245714726,87.30957856,3.81223476,0.566022758,56.84928585,72.33865101,28.57618292,39.36696777,49.20425264,6,4946,0
M1,1607,76.76820872,2.284880179,96.07894798,4.602676747,0.337197866,62.87020965,81.64990883,23.03324438,39.21411607,46.41802853,10,6867,0
M2,1737,69.53319915,2.097740866,66.81075826,5.534364899,0.426864583,59.45067938,76.25318334,17.06405965,51.98368569,46.80507473,8,327,0
M4,1643,72.2834489,1.950577399,85.2289268,5.091093606,0.60085415,59.07956566,68.30725562,23.96341952,40.14336422,44.5986647,6,6173,0
M1,1699,91.7345209,2.217987695,78.12238357,4.14846002,0.60428988,56.13903806,83.52362546,28.11762899,35.78417689,51.9003372,6,5804,0
M1,1348,88.40461052,0.733876957,92.70323156,5.006273156,0.767393815,68.32801607,46.35144627,34.02708423,50.45056145,52.85551314,1,8303,0
M3,1215,62.00418763,2.341034745,78.27163651,3.468464685,0.48354926,58.1224998,90.52073311,19.01021019,41.20790233,46.14691025,7,7865,0
M5,1800,83.29732418,2.063088952,74.22585667,6.150267396,0.561290173,63.49732123,52.94040905,22.86714374,32.49977318,57.60320048,7,1622,0
M4,1435,83.11396554,1.888762552,88.11362778,4.794715981,0.412452536,50.62496306,63.72907175,23.05298219,51.54997561,48.42699276,10,791,0
M2,1449,63.51736711,3.023431098,93.14253751,6.118549944,0.536397977,65.89994265,69.59082465,31.7790267,41.93661765,57.65092812,9,1839,0
M4,1765,83.18777644,1.662532991,69.97482208,4.473468313,0.58789721,65.26105578,68.53519329,24.8252925,40.02925967,46.78936413,7,1625,0
M2,1611,90.37931918,1.798462005,79.08386493,4.476424012,0.480338031,60.48717055,80.0641104,20.4633672,41.77908391,39.86711112,8,169,0
M5,1591,63.77455194,2.995776651,64.1233905,4.235813213,0.139249903,58.86528767,59.42163381,27.79347641,29.29331629,52.01098912,4,6351,0
M2,1933,65.82497179,1.583969348,42.52908474,5.876173932,0.566294179,62.00000003,72.60766817,22.9768074,34.72346224,51.24272553,9,3223,0
M3,1371,85.17661467,1.724942359,83.00689447,4.290568843,0.572912295,71.4439533,64.21787902,18.87806363,40.03582602,50.17196898,1,4824,0
M3,1685,77.71495311,1.926487288,89.13358034,5.644595432,0.363965305,51.18381651,72.95140979,20.53613346,38.05336305,46.78883761,8,7749,0
M3,1511,80.51476275,2.420367241,83.93100214,4.617547602,0.243122593,63.91013694,69.3522774,33.67020977,52.72428383,49.82713887,3,1387,0
M3,1553,78.40589216,2.103901254,50.75657423,3.0240367,0.79517583,55.44191349,70.92935653,26.92104611,42.17405853,47.44370271,1,8867,0
M4,1805,78.90695921,1.353687326,74.73725855,4.429685932,0.598289102,59.90040802,64.50075168,25.53880028,48.54903923,48.48825217,2,5054,0
M5,1601,61.73527872,1.733915718,46.7247836,3.820891786,0.454183794,58.7605994,64.8993605,23.75053132,40.09395355,54.20816128,6,844,0
M2,1607,85.47317707,1.696322783,100.5455166,5.033902724,0.272593423,57.85840871,72.87272514,26.46074421,50.56288484,50.92108615,5,6375,0
M2,1714,86.69589992,1.961389477,63.70918127,3.809592264,0.335637034,59.94767435,79.43715506,26.40117973,43.97527757,53.04975694,3,4676,0
M3,1427,72.70609256,2.212921829,98.83105414,5.925975101,0.760518079,54.32914427,64.01720666,26.46084414,40.13420485,48.84065747,9,5176,0
M3,1332,74.5652305,2.209102878,94.18804466,4.90892414,0.527532388,65.14590218,61.31232455,25.57422545,39.86716911,48.28991327,8,9316,0
M1,1291,59.68892497,1.111994123,66.49114471,4.822404005,0.389882587,51.02928244,76.13460166,29.34399169,30.45561374,44.23258735,3,1041,0
M5,1106,80.14254756,2.531970494,63.00822573,5.655892138,0.601937846,62.69882256,69.67496107,25.11552173,45.0691572,48.14981694,2,5150,1
M4,1911,80.72057442,2.126284423,85.25555325,5.963906934,0.337120363,58.36732074,78.30498134,20.11030582,39.59795265,33.39442722,8,867,0
M2,1279,74.37808983,2.692266024,67.33513944,4.979901248,0.800168606,54.14537553,60.94202787,21.93788555,34.9800804,47.04889017,5,2538,0
M1,1455,86.2435336,2.222099164,81.53726963,4.2287997,0.770560107,61.01191685,52.20561075,15.10490653,51.06461771,49.59062911,9,9125,0
M1,1444,71.65922769,2.550661479,72.75758614,3.226030384,0.406685186,52.21524457,64.66995918,35.13408558,27.49783974,52.81836827,1,8919,0
M2,1561,80.64605926,2.233272656,53.28262378,4.313950243,0.374265951,60.19856911,62.33647391,29.31377296,35.77504105,48.65661061,10,476,0
M4,1663,64.80335661,2.673112878,46.54297971,4.382787753,-0.02362664,52.88561546,69.212116,20.84964752,50.27718749,51.73836771,3,189,1
M1,1672,74.76447849,2.261125318,83.40026373,5.107057453,0.203683846,62.30636042,63.63154786,23.59077575,43.15522941,39.10105669,5,9357,0
M1,1383,73.25645742,1.951042377,71.57663381,4.654853119,0.232106045,55.37821333,77.41016951,21.81561763,39.52141072,49.71581574,2,6166,0
M5,1466,77.25307922,3.13621736,71.70365275,5.687932972,0.527038068,57.74502991,67.11849738,32.71273606,42.51003543,41.60248604,3,9350,0
M4,1556,71.30473071,2.444518561,90.43795759,4.387016729,0.434753259,61.46974694,71.50474499,17.90061418,41.79414171,43.95848242,4,5675,0
M1,1450,73.68527404,2.286872211,97.60163415,4.942958833,0.230932903,56.13728944,71.57634558,25.57238029,24.83337454,49.06417226,4,2755,0
M4,1821,83.26047171,1.361847792,75.91182918,6.183987443,0.443767192,59.71018,71.94955092,24.45736079,36.50738115,56.38131994,9,1615,0
M2,1598,70.63235763,1.355846191,74.8910194,5.341825214,0.60106743,52.43084749,69.7587089,29.13419315,56.16521655,51.85603382,1,3117,0
M3,1646,58.93422899,2.146357741,87.5021455,4.939962458,0.60556787,63.15437802,75.1060069,24.47995386,33.40675865,50.09115499,9,7911,0
M1,1632,92.49583904,2.072760599,59.64596645,4.398055558,0.120065944,68.82456903,62.04344866,16.20895562,36.81698986,49.90234805,9,7443,1
M5,1734,88.81454079,1.692938717,83.34729582,4.366768603,0.474347304,73.96104434,83.99417927,23.74441083,34.58379237,46.43185553,6,1673,0
M2,1536,62.07737305,2.07049135,88.27828958,4.149386747,0.223331845,60.45584073,67.63462617,20.13918891,39.12984777,47.28008293,1,5697,0
M4,1240,81.89707805,2.794313464,90.20345313,4.458993134,0.680345739,63.9410207,56.88450862,25.39789773,34.16877169,52.13688023,6,4026,0
M2,1579,69.97025229,2.347701237,50.94870946,5.755665839,0.656829283,51.09687164,71.88073357,32.17088518,44.86741502,43.07319741,8,3896,0
M1,1369,77.63487215,1.429495745,68.57967095,4.778111729,0.320394555,67.51367163,61.48819518,16.30287378,41.97313412,52.96527025,5,8923,0
M4,1394,77.94224129,1.944245586,66.82605121,3.650226931,0.34679096,63.88114252,76.65334535,20.99888632,47.73547615,48.05746466,5,1332,0
M3,1617,72.655922,1.59751676,81.49830432,6.768169293,0.40774659,57.58033278,92.09605576,22.23653523,29.49058834,54.12778537,1,2364,0
M2,1747,67.16234334,1.806150042,87.2111687,5.319965191,0.049441321,66.185904,62.13427908,23.09184452,36.59659517,54.80546729,1,2147,0
M1,1504,68.09458948,1.793192167,102.4506561,3.593056599,0.567193635,58.72761962,73.32372333,28.70062832,37.74277368,41.63457994,8,635,0
M5,1561,65.83808085,1.761177209,72.57551779,4.558151073,0.445431091,57.70987408,52.44494411,24.13227791,44.5564691,47.09209618,5,7984,0
M4,1840,66.68177792,1.372432314,72.53641253,5.110886383,0.694035017,62.37667463,74.53905229,27.07901363,32.06778803,45.72236156,8,6981,0
M2,1548,74.3282171,1.936172659,97.24508028,6.704592093,0.280318156,54.6832275,61.142862,21.87113478,49.15653804,40.93636017,10,7478,0
M2,2020,67.84240011,1.719696182,84.44865408,3.891887542,0.37617541,65.10812382,63.75165382,26.14962173,51.86415591,44.83733362,2,3197,0
M3,1613,81.82052066,0.535275655,99.01477267,5.976040719,0.198694948,54.72005094,58.9871351,28.88898815,30.11127652,62.20627923,4,9567,0
M3,1147,89.87246155,3.026486012,84.33092005,6.399486427,0.299141887,54.74972605,77.32151226,21.33850225,35.09127105,53.04754948,10,3173,1
M5,1650,69.19946759,2.544384827,62.64325072,4.371345695,0.263603601,55.45155106,80.07304357,28.9067906,34.68068492,59.58643984,9,1125,0
M5,1576,77.39404501,1.811849638,60.00307468,4.722486381,0.699194736,63.79750019,70.23385215,25.26186384,66.32386205,54.1454922,3,2151,0
M1,1757,79.9968511,2.009409525,56.72731626,3.963690753,0.36034763,56.91612319,61.35573295,30.2273012,35.70099895,46.29078419,6,3721,1
M1,1634,79.72002271,1.414172826,89.93077752,4.796538859,0.524835137,53.26002108,85.89523036,23.9929005,56.77625442,48.09114402,7,4663,0
M5,1472,75.75955268,2.847861439,97.82895235,4.963410026,0.423847319,56.9716,62.49589872,26.90622328,27.33368005,52.9421809,3,8492,0
M5,1255,82.42682418,2.948644347,107.7404321,5.659649998,0.246106947,59.83978815,48.379677,24.79696884,30.10349034,52.18753102,1,4503,0
M4,1458,79.82248953,2.078346864,92.64657998,6.090183471,0.466339915,54.09513758,74.5838901,24.51893869,33.13395468,47.11328992,2,3423,0
M3,1329,62.62337578,2.511765322,97.44257866,4.251903935,0.619820666,54.24159445,58.95225326,26.29465214,31.54310689,42.45003415,10,3458,0
M1,1383,83.69156064,2.087643389,71.29975501,3.032674936,0.258448121,70.55648167,79.88608793,27.68403735,37.32101266,66.43880594,7,6241,0
M3,1617,83.87290837,1.331637281,62.65376275,4.978755221,0.661822558,55.69717298,66.18862303,18.75217544,32.91221797,49.29425164,7,5117,0
M3,1833,67.36713896,1.794088316,92.75118999,5.29353753,0.330055816,58.38478816,76.03713241,32.16816804,31.80658407,48.37130553,1,6535,0
M5,1578,75.37937835,2.065963983,86.26521128,5.249417688,0.403403215,58.163815,84.01500347,15.7016848,51.58471996,50.56667232,10,7421,0
M4,1260,81.83328993,1.772726141,81.61166562,4.673326752,0.606136625,57.89321596,57.91141135,21.57593945,52.23793623,48.78635705,7,3071,0
M2,1588,72.9068618,1.890673361,85.81057221,5.1247521,0.367312769,63.1067337,64.34062869,24.52865465,49.49296498,50.61364454,10,8877,0
M4,1739,85.72978048,1.954300221,84.84778224,6.515444808,0.507514972,64.74071475,69.24328927,27.06177985,45.23998956,56.43473643,6,3445,0
M4,1378,98.63872495,1.959560751,99.2572529,5.381734169,0.437061834,58.47022784,85.37551319,32.88086264,40.92743066,49.3772576,6,5916,0
M3,1473,67.14013967,2.026129245,99.42478377,4.626631575,0.525873601,53.81760857,63.41617282,15.70854256,35.02969309,44.1864478,7,4704,0
M4,1502,61.18955397,1.469697467,88.16330529,4.499802183,0.023852179,66.37220114,64.05496304,22.46152936,30.46842495,49.19178103,7,3524,0
M1,1343,78.03818596,1.641491925,92.68704309,4.830147642,0.134063637,59.52329454,74.78140576,14.36583256,43.62995703,47.67799109,1,4200,0
M3,1629,82.21562505,1.357707867,87.71093829,6.636739962,0.623193401,68.65160907,64.22771274,25.15810987,28.26369607,57.11949469,10,8651,0
M1,1475,72.69133626,2.488907775,73.08245402,4.81669929,0.707436281,48.77207051,71.52525883,26.35841792,30.06079071,55.85559532,5,3577,0
M2,1583,89.53260663,0.947176529,91.34847012,4.980205655,0.317902659,60.97701611,54.48462579,32.95397871,51.52913256,50.537625,8,7282,0
M3,1322,61.613942,2.576795172,59.08257397,4.517686429,0.45119433,69.59303167,92.14329943,25.6031738,59.00649042,43.60632073,8,7540,1
M2,1412,81.92918623,2.693174699,95.80837328,6.098983357,0.558943851,58.23367932,56.5229077,30.22012565,43.93295138,43.87053868,3,4758,0
M3,1644,68.94139179,1.848909707,62.0821559,6.959837255,0.63864352,58.87253288,66.78247296,27.91918541,51.06457152,50.07561631,3,2912,0
M5,1425,92.19377906,0.698431456,84.2870493,5.450613049,0.094464546,61.47755846,69.67518964,22.82375901,37.54151683,51.68161485,7,144,0
M4,1845,94.92515353,1.819344719,67.32269062,5.082772904,0.322791951,57.20602091,89.12688134,17.95519627,26.62325814,48.1268859,4,733,1
M5,1420,67.33343412,1.967907919,88.30083475,5.036782833,0.433484124,58.43964034,56.75154219,26.37501149,46.12171619,47.59915208,6,9502,0
M2,1544,69.50442864,1.49470089,79.49112161,2.615693211,0.640628039,58.31092453,89.83704135,17.53948991,45.69289323,47.03600383,9,6904,0
M4,1686,83.59587887,1.742390803,56.07866063,5.745150864,0.999686097,56.86289633,77.57176821,31.47603536,40.71668554,49.8830302,10,2868,0
M3,1216,71.1286935,2.765097599,86.31049447,5.134166416,0.454398855,66.14428275,74.17095324,24.18968949,37.57624542,38.08618824,2,8885,0
M4,1147,74.54588782,2.332463581,71.33118835,5.428342051,0.218604508,62.30539016,60.15366313,30.97588706,49.62210579,44.49336686,2,9716,0
M1,1194,75.25388421,1.537717943,93.21720081,4.288537806,0.580453615,61.25314116,75.71141242,22.59892783,30.14266967,46.86474577,6,7975,0
M4,1752,55.80326844,1.201200415,80.01988533,4.615543121,0.764199158,64.04285503,62.76513378,26.34425393,32.26219421,56.03751597,3,2026,0
M1,1389,74.86162254,1.836491341,85.93131478,4.588975063,0.521602824,58.67822083,82.66661253,26.04674429,29.91893493,45.93093179,1,956,0
M4,2011,68.10272226,1.89327161,65.63646567,6.021622984,0.318670291,56.12898091,60.28937971,24.77477941,40.84972963,50.90234071,2,6088,0
M1,1387,70.06877178,2.248099594,71.16001653,4.621240163,0.691598788,56.98687848,68.86841506,22.83670243,29.12106988,51.13271375,7,8843,0
M2,1536,89.43632003,1.732341644,73.12042046,7.082660322,0.632709124,60.00891521,64.44726912,26.96228009,33.15757819,56.48958253,4,7947,0
M5,1808,62.43493106,2.255749788,92.8505372,5.430862419,0.294783831,54.70394146,60.12477038,20.36918368,32.94244438,56.31288703,2,4238,0
M3,1901,83.13205187,2.96757702,105.1606563,3.72431734,0.576285124,57.49869492,77.41319817,18.95282336,37.39391668,49.71248516,8,4374,0
M4,1912,72.2103707,2.407750511,67.92242372,4.871453707,0.699453114,57.41941679,75.35458747,31.21413447,25.12625554,47.62257629,4,9772,0
M5,1741,72.20239832,1.975955746,96.15272217,4.348324878,0.736378009,70.62278115,82.09010199,28.63583994,40.87204992,46.68083449,4,706,0
M3,1704,82.90371896,1.908424764,47.45483873,2.80561753,0.486710205,46.1309253,52.20124892,25.32945804,52.47303651,48.79468389,2,8963,0
M3,1618,78.40051295,1.821663433,62.08715898,6.59947094,0.428384111,59.10190139,80.64170702,33.32571191,41.35491372,47.82983323,1,5122,0
M1,1655,80.70612997,2.590320456,65.61832316,5.703142542,0.745454764,68.62846896,95.05448905,23.66117241,55.41321145,52.76813705,1,116,0
M2,1389,84.68184661,1.686343277,59.71236966,5.533207318,0.257967899,60.60922232,65.48358911,31.6135161,53.33998186,52.10154909,3,5834,0
M2,1336,71.68691617,2.022611354,56.24617415,5.16540366,0.587715858,63.76708737,88.95148612,25.87787042,47.77735047,52.95900596,6,2973,0
M5,1499,68.87763265,2.025598951,86.19498368,3.617982431,0.225994675,60.49913158,67.36838728,19.87624625,40.74685843,56.29641856,7,7865,0
M2,1465,64.14849473,1.749107904,76.78898453,4.51638286,0.713075254,56.66333309,56.27590262,34.24020096,40.22500388,59.31434561,9,5249,0
M4,1409,66.7458947,1.313767226,85.69108096,5.841780775,0.448390897,48.79042033,66.94367558,29.95355423,47.63799772,50.62331697,5,5411,0
M2,1639,104.4909443,2.161487252,90.35709029,3.94877997,0.753716647,61.02727844,80.48203968,24.39489484,36.0832939,55.49731886,9,2584,0
M5,1691,87.44679581,1.969498014,83.9842549,2.468230684,0.598282551,56.12196698,61.61823518,28.6358563,21.17479249,48.24169908,8,6422,0
M2,1517,61.48925634,2.250120235,89.86644764,4.772893992,0.255355954,55.99832297,63.99661341,22.98148283,44.92004054,55.92503492,1,8907,0
M4,1795,61.77542043,1.733199847,78.95701571,4.858242446,0.784925546,57.50506372,75.93539432,29.14574518,28.6893137,55.30754579,3,6877,0
M1,1271,79.81866062,2.610410649,62.19509918,5.135563416,0.810249053,68.72430703,70.03060117,13.04460717,30.37858772,55.04207985,8,3305,0
M5,1461,80.47264797,1.561613109,95.86721271,5.728518644,0.676457299,72.02418771,75.84622952,19.90099333,40.00223948,50.47034921,9,4507,0
M1,1356,80.48883835,2.856020142,71.16331801,5.637605812,0.347682427,61.08603969,72.37829541,29.89629872,39.04875122,46.65820918,4,3907,0
M1,1126,72.45044206,1.126181745,65.96605552,5.258769805,0.438797209,57.67616388,74.7962532,23.75172231,25.87924394,43.02735781,6,8816,0
M1,1483,73.7454574,2.217385032,77.33123186,6.195531388,0.529085443,54.11386791,65.67698814,26.03771147,41.65491564,49.79981396,4,3273,0
M3,1475,78.27879524,2.237715341,66.30783621,3.481030219,0.35925792,62.34270081,72.31730942,18.26607169,49.66139661,57.66506271,9,1573,0
M3,1802,75.85893006,1.602221466,73.73854427,5.504581814,0.838469314,68.914528,60.72626994,34.23933498,28.7165843,48.45077549,2,3438,0
M1,1626,52.80699627,2.212196969,85.16080882,5.626538363,0.528865294,58.76329806,82.88433623,30.95264822,52.72483331,53.92563293,6,4657,0
M5,1295,72.70200369,2.639759335,85.22512609,3.760437714,-0.040669609,48.1050198,63.65725283,23.99657391,24.39829175,54.219757,3,2512,0
M4,1870,66.48593566,0.89159058,66.532549,3.497129391,0.567871163,63.35024836,81.28847488,22.97652072,61.17324144,48.5815689,10,2251,0
M4,1744,76.75211419,2.251372404,72.68441941,4.254057874,0.430368521,64.92699856,67.66393039,30.14802181,35.8873957,56.58172419,4,3282,0
M2,1616,104.85259,0.75336459,96.11499507,4.338458557,0.485014689,52.0707718,72.01999011,34.91235225,41.45616997,35.45669628,2,8719,0
M5,1454,78.67481665,1.517167598,87.44600177,5.753419464,0.426276127,60.88242092,65.05035449,29.76880128,21.07966428,43.88624861,8,8262,0
M3,1308,71.86470314,2.814583182,111.1259756,4.385461216,0.661409283,62.25613008,59.84004569,35.85901334,39.37863934,45.42183852,10,4664,0
M1,1425,84.21801502,1.709108983,97.70192261,4.143651482,0.723937556,59.63446349,52.55239612,20.38824335,42.28482178,45.90142489,8,1114,0
M2,1717,79.82687887,1.413060018,97.16439603,4.388366263,0.556610632,56.0461454,59.44675841,20.90306585,39.13837896,51.68131476,1,1704,0
M4,1876,79.2009449,1.901031136,59.18197174,6.118632334,0.432137763,65.07968612,66.76091147,19.05529441,34.36918923,51.45018902,10,969,0
M3,1808,81.06850593,3.033953169,91.45790527,5.013043374,0.491732559,57.98310127,72.11879179,27.20880325,30.53435481,51.96995286,6,7013,0
M3,1402,95.56543565,1.084158876,79.20339797,4.820748975,0.503919923,52.57406919,80.10379313,25.87801775,51.3052662,52.98040747,1,2827,0
M1,1276,63.69111565,1.474345044,71.73527295,4.889994501,0.339513992,49.75262757,65.5424254,24.24024438,40.30807135,45.24947715,6,2952,0
M4,1528,79.73632077,2.748715842,82.52023011,6.292060334,0.61578573,66.3042476,61.18039236,29.04629314,55.40752377,43.90911967,7,9177,0
M5,1146,65.7361887,2.928851172,94.17817302,4.250828273,0.592008465,63.08331988,55.57285214,31.16164303,34.73517645,51.98159841,2,2708,1
M3,1564,80.55512646,1.948284388,87.51247387,6.315508291,0.808088248,60.43986774,74.80063618,17.37168795,35.65205307,46.84883963,9,1373,0
M1,1470,65.81313489,1.380473649,66.82289298,5.210496299,0.751069956,57.79862682,83.83194515,22.01513986,48.15594245,42.14762477,8,7749,0
M5,1406,70.82633186,3.047921751,91.1368837,4.839580618,0.362865016,57.35500793,82.66330268,29.10071797,23.77025038,54.85672142,9,2055,0
M4,1181,72.04910086,2.797221196,70.43618687,7.500900498,0.664059675,54.62131676,77.09932748,22.66130658,27.8653664,56.97550953,10,8878,0
M3,1602,84.75816719,2.339473494,83.25024678,3.94436051,0.309809323,57.84272178,76.38543317,21.00896962,50.97484971,57.78580445,4,8492,0
M5,1393,84.18454444,1.593798826,75.44974899,4.64631424,0.63918642,49.39956392,86.9762378,30.09268714,28.28066071,50.93503861,4,4649,0
M5,1266,62.54282624,1.97548533,76.71700622,3.767568761,0.39667716,56.31968173,73.32081461,18.55249965,21.80948985,53.12966048,8,9117,0
M5,925,75.54934111,1.919819959,91.49364463,5.952461971,0.295349355,58.44531242,76.46129676,23.49210096,58.68527188,56.84934112,1,8402,0
M3,1494,67.90420145,2.165425652,64.3970942,6.689188934,0.556009069,63.04940024,66.79216138,26.64322013,26.06182352,46.79292105,8,8200,0
M3,1854,62.41495089,2.725500719,109.1779261,6.669922781,-0.034913426,59.80036768,56.37956629,22.13090043,41.84119398,55.55338842,7,3011,0
M2,1832,72.8298295,2.439708521,52.68370896,6.223948753,0.149804885,63.97461557,63.161511,28.91577828,40.69085193,51.37698117,7,9199,1
M4,1408,71.91517212,1.461311962,71.03498475,4.802379532,0.464501623,66.74567553,69.90840961,22.15561512,11.89371683,54.56855826,9,5968,0
M1,1379,99.26716486,2.688248225,85.55317835,4.634759023,0.516488353,65.29085047,70.60785373,32.04309747,37.32682977,50.9304651,10,5763,1
M5,1593,79.32959825,2.15656607,88.7647125,3.328830228,0.426136246,62.35254924,89.26285855,24.37126851,44.48413249,56.48128355,7,654,0
M2,1300,61.22382499,2.343532898,78.49286419,7.035873535,0.18411274,60.0593134,70.81277168,28.35635068,43.54309382,51.11761881,2,8398,0
M1,1560,69.35225996,2.73327043,79.13913945,5.468978078,0.336421632,55.09605996,81.78843444,28.73011976,49.03520684,42.5801047,1,3436,0
M2,1653,85.21383295,1.444209875,86.15825128,4.508043095,0.578241865,63.69972026,65.64922758,21.86229999,36.12508685,57.25963316,1,6469,0
M3,1745,95.88442773,1.982087211,76.53395784,6.328056889,0.616356354,68.39873691,66.88324114,14.73256726,47.12504442,45.2623463,7,2634,0
M5,1479,59.14016688,1.734272724,100.8977189,4.027235483,0.496755376,61.7105302,56.70992363,26.80377877,33.10670932,56.26529105,5,2326,0
M1,1459,56.20075615,1.216070287,92.59023671,5.406622034,0.731366756,69.58629574,62.57671987,25.36144174,25.89532584,49.54878559,4,3393,0
M1,1324,93.70965175,2.173354989,93.09236527,4.827370866,0.579479405,52.37214146,75.26981391,27.77913014,27.02271624,55.88005493,5,9685,0
M1,1334,78.89614177,3.255778276,65.50764915,5.63867714,0.350508869,54.22918308,70.0756018,23.86736264,25.37889545,55.67384307,10,266,0
M1,1454,66.31707268,1.079961128,78.80917363,4.936426461,0.443899589,64.27600754,79.4293862,22.84786151,50.09585968,52.15071487,10,3724,0
M1,1573,80.34629086,1.983859694,75.49301077,3.549072109,0.219426769,61.32145105,71.81253948,35.04236505,24.85426491,52.54267659,6,2447,0
M2,1682,48.64252261,2.320271468,64.91597936,5.075576373,0.478372202,66.56891088,66.47546268,17.63822969,42.74038841,52.11314309,10,1504,0
M5,1339,75.03375507,2.061539101,85.40246276,6.048864142,0.722420124,59.9226418,91.48296864,28.66975239,37.34075806,39.93087622,6,6278,0
M3,1798,78.27821173,1.943435974,71.93531363,4.970783594,0.637058017,55.66012289,69.06096431,22.12699071,38.97351427,50.59165109,1,9817,0
M3,1445,84.2427014,1.350391818,89.83105745,5.775115122,0.780401865,58.93203379,81.6300097,23.32110691,53.63607295,44.41967912,2,2874,0
M3,1495,64.86104048,2.116393371,63.94712656,3.954470514,0.439422951,52.33658015,65.98790793,23.41448584,35.61572633,50.85593572,3,9117,0
M3,1350,75.85687161,1.621618011,105.7856092,4.973739207,0.769219959,54.35704663,77.09599479,20.98282863,46.11601562,44.28528727,4,9416,0
M2,1015,65.74575374,0.905039148,66.55501012,4.375489545,0.461339155,64.86221999,79.28015659,27.85612105,40.37563351,44.07524029,6,8860,0
M4,1676,77.55383756,2.59729611,83.28953506,5.74698084,0.794317017,64.36393707,72.08491971,31.95321798,38.47981094,58.02467251,9,3839,0
M5,1647,66.04653678,2.47919291,91.87788966,5.031491562,0.495628651,61.81502142,46.45517077,27.35006831,62.99969124,55.34723694,2,8118,0
